1;fr;Quelle substance utilise-t-on souvent pour faire rapidement fondre la neige sur les routes ?;Sel;Sucre;Poivre;Farine;Débutant;En France, les routes sont classées en quatre niveaux de priorité, les routes de niveau 1 étant traitées 24h sur 24 si nécessaire.;https://fr.wikipedia.org/wiki/Neige
12;fr;Qui a écrit la nouvelle intitulée Les neiges du Kilimandjaro ?;Hemingway;Mauriac;Camus;Steinbeck;Confirmé;La nouvelle publiée en 1936 fut traduite en France par Marcel Duhamel et adaptée au cinéma sous le même titre par Henry King.;https://fr.wikipedia.org/wiki/Les_Neiges_du_Kilimandjaro_(nouvelle)
13;fr;Quel champion italien a remporté le slalom et le slalom géant aux Jeux olympiques de Calgary ?;Alberto Tomba;Max Julien;Markus Wasmeier;Ingemar Stenmark;Confirmé;Tomba est devenu quatre ans plus tard à Albertville le premier skieur alpin à conserver un titre olympique en remportant le géant.;https://fr.wikipedia.org/wiki/Alberto_Tomba
14;fr;À quelle peuplade nordique doit-on entre autre l'invention de la luge ?;Vikings;Celtes;Romains;Écossais;Confirmé;Il semblerait que les Vikings utilisaient déjà à cette époque des luges équipées de deux patins, un peu comme les luges actuelles.;https://fr.wikipedia.org/wiki/Luge_(loisir)
15;fr;Qui a réussi en 1986 la traversée du Pôle Nord en tirant lui-même son traîneau ?;Jean-Louis Étienne;Louis Marot;Guy Bernardin;Henri Joutel;Confirmé;Il s'est dirigé avec le soleil et sa position était suivie par le Centre national d'études spatiales grâce à une balise Argos.;https://fr.wikipedia.org/wiki/Jean-Louis_Étienne
16;fr;Dans quelle discipline Franck Piccard a-t-il remporté une médaille d'or aux Jeux olympiques de Calgary ?;Super Géant;Combiné;Freestyle;Descente;Confirmé;Né en 1964, Franck Piccard fut l'un des quatre membres de l'équipe des top guns formée et entraînée par Serge Guillaume.;https://fr.wikipedia.org/wiki/Franck_Piccard
17;fr;Quelle ville autrichienne traversée par l'Inn est la capitale du Tyrol ?;Innsbruck;Vienne;Graz;Salzbourg;Confirmé;Innsbruck est la cinquième ville d'Autriche du point de vue de la population, après Vienne, Graz, Linz et Salzbourg.;https://fr.wikipedia.org/wiki/Innsbruck
18;fr;Quelle est l'activité économique principale des frontières pyrénéennes et alpines ?;Tourisme;Élevage;Fromage;Charcuterie;Confirmé;Outre les stations de sports d'hiver, on y compte un nombre important de stations thermales, d'hôtelleries et de randonneurs.;https://fr.wikipedia.org/wiki/Pyrénées
19;fr;Que signifie le mot « ski » en norvégien, d'où provient son origine ?;Bûche;Bâton;Botte;Sabot;Confirmé;En norvégien, le mot « ski » signifierait « morceau de bois » car les skis de l'époque étaient taillés dans le bois à coups de hache.;https://fr.wikipedia.org/wiki/Ski
20;fr;Les meules de quel fromage affine-t-on au fort des Rousses, dans le Jura ?;Comté;Brie noir;Emmental;Chaumes;Confirmé;Les caves voûtées du fort des Rousses, à température constante de 8 degrés, renferment plus de 75 000 meules de comté (le Juraflore).;https://fr.wikipedia.org/wiki/Fort_des_Rousses
21;fr;Quelle station a été noyée sous un barrage en 1952 et reconstruite ensuite un peu plus haut ?;Tignes;Val-d'Isère;Les Arcs;Méribel;Expert;Tignes est internationalement réputée pour son domaine skiable, couplé avec celui de Val-d'Isère sous l'appellation Espace Killy.;https://fr.wikipedia.org/wiki/Tignes
22;fr;Quel nom portait la toute première marque de snowboard ?;Winterstick;Burton;Santa Cruz;Plan-B;Expert;En 1965, l'américain Sherman Poppen inventa le Snurfer en fixant deux skis ensemble, dirigés par une corde fixée à l'avant de l'engin.;https://fr.wikipedia.org/wiki/Histoire_du_snowboard
23;fr;Quel écrivain français a publié L'autre versant en 1983 ?;Gay-Lussac;Gauvin;Genevoix;Gauthier;Expert;Bruno Gay-Lussac descend du chimiste Louis Joseph Gay-Lussac et de Louis Hachette, fondateur des éditions du même nom.;https://fr.wikipedia.org/wiki/Bruno_Gay-Lussac
24;fr;Comment appelle-t-on une petite luge en bois avec un seul patin au centre ?;Paret;Bobsleigh;Skeleton;Kitesurf;Expert;Autrefois, ce moyen de déplacement était utilisé par les enfants de la vallée de Manigod (Haute-Savoie, canton de Thônes).;https://fr.wikipedia.org/wiki/Paret
25;fr;Quel photographe de Chamonix est célèbre par sa collection de photos de ski et de montagne ?;Pierre Tairraz;René Tanguy;John Thomas;Marc Trivier;Expert;La vocation du garçon s'inscrit dans une tradition familiale qui accompagne avec les générations l'évolution de la photographie.;https://fr.wikipedia.org/wiki/Chamonix-Mont-Blanc
26;fr;Quel saint catholique est devenu le Saint Patron des skieurs ?;Bernard de Menthon;Avit de Vienne;François de Sales;Maurice d'Agaune;Expert;En raison des miracles obtenus sur la tombe de Bernard de Menthon, Richard, alors évêque de Novare, le canonisera en 1123.;https://fr.wikipedia.org/wiki/Bernard_de_Menthon
27;fr;Quel village de Savoie est aujourd'hui célèbre pour ses diables sculptés dans le bois ?;Bessans;Bonneval;Bramans;Modane;Expert;Aujourd'hui, le diable de Bessans figure sur la flamme postale du village et trône dans la fontaine de la place de la mairie.;https://fr.wikipedia.org/wiki/Bessans
28;fr;Qui a composé la version originale de la chanson populaire Étoile des neiges ?;Franz Winkler;Jakob Dont;Paul Pisk;Marcel Tyberg;Expert;De nombreux interprètes enregistreront ce tube en français à partir de 1950 : Line Renaud, Patrice et Mario, ou encore André Claveau.;https://fr.wikipedia.org/wiki/Étoile_des_neiges
29;fr;En quelle année a-t-on fêté le bicentenaire de l'ascension du Mont-Blanc ?;1986;1966;2006;1946;Expert;Le sommet, objet de fascination dans de nombreuses œuvres culturelles, a depuis plusieurs siècles représenté un objectif.;https://fr.wikipedia.org/wiki/Mont_Blanc
30;fr;Quelle est la plus ancienne fabrique de skis de France des années 1920 ?;Duret;Atomic;Dynastar;Nordica;Expert;Spécialiste du ski et du monoski, Duret propose aujourd'hui des produits artisanaux variés : essence de bois noble, carbone, titanal.;https://fr.wikipedia.org/wiki/Ski_Duret
31;en;What substance is often used to quickly melt snow on roads ?;Salt;Sugar;Pepper;Flour;Beginner;In France, roads are classified into four levels of priority, with level 1 roads being treated 24 hours a day if necessary.;https://en.wikipedia.org/wiki/Snow
32;en;What young artist sang Jour de neige on television in 1988 ?;Elsa;Jakie Quartz;Lio;Patricia Kaas;Beginner;The producers have accompanied the single of this most rhythmic title of the club version album intended for discotheques.;https://en.wikipedia.org/wiki/Jour_de_neige
33;en;What winter gear is mainly used to clear snow from our roadways ?;Snow Plow;Grader;Spreader;Autoneige;Beginner;A salting device may be located at the rear or on the left side of the plow to prevent ice formation.;https://en.wikipedia.org/wiki/Snowplow
34;en;What is the name of Sebastien's best friend on TV ?;Beautiful;Sidonie;Prunelle;Aglaé;Beginner;This series was written and produced by Cécile Aubry and aired on September 26 th, 1965 on the first ORTF channel.;https://en.wikipedia.org/wiki/Belle_and_Sebastian_(French_TV_series)
35;en;Who wrote the French novel La neige en deuil offered to many students ?;Henri Troyat;Bernard Clavel;Jean Vautrin;Jean-Paul Sartre;Beginner;This fiction (and the film) is inspired by a real event: the accident of the Malabar Princess on the flanks of Mont Blanc in 1950.;
36;en;Which dog from Siberia often has blue eyes ?;Husky;Barzoï;February;Spaniel;Beginner;The Siberian Husky, powerful, fast and enduring, has a firm and well developed musculature without unnecessary weight.;https://en.wikipedia.org/wiki/Siberian_Husky
37;en;Which African general crossed the Alps with elephants ?;Hannibal;Hasdrubal;Didon;Hannon;Beginner;Most of Hannibal's 27 elephants actually died in the Alps crossing or in the wetness of the marshlands.;https://en.wikipedia.org/wiki/Hannibal
38;en;In Europe, what is the first flower that usually grows at the end of winter ?;Crocus;Acacia;Dahlia;Ficus;Beginner;With its large purple flower, Crocus sativus, from which saffron is extracted, needs a lot of heat to bloom.;https://en.wikipedia.org/wiki/Crocus
39;en;What equipment is required to take the start of a ski descent competition ?;Helmet;Knee pads;Brassard;Glasses;Beginner;The descent is the oldest sport of alpine skiing, now called the discipline queen of its category.;https://en.wikipedia.org/wiki/Downhill_(ski_competition)
40;en;Which station Snow White would probably have appreciated ?;The Seven Laux;Speaker;Autrans;Chamrousse;Beginner;Les Sept Laux is a group of three alpine ski resorts located about 35 km from Grenoble and 50 km from Chambéry.;https://en.wikipedia.org/wiki/Les_sept_Laux
41;en;What is the initial shape of the ice crystal prism ?;Hexagonale;Spherical;Cubic;Linear;Confirmed;The ice crystal results from the gradual crystallization of the water vapor contained in the air without going through the liquid phase.;https://en.wikipedia.org/wiki/Ice_crystals
42;en;Who wrote the new title Les neiges du Kilimandjaro ?;Hemingway;Mauriac;Camus;Steinbeck;Confirmed;The news published in 1936 was translated in France by Marcel Duhamel and adapted to the film under the same title by Henry King.;https://en.wikipedia.org/wiki/The_Snows_of_Kilimanjaro_(short_story)
43;en;Which Italian champion won the slalom and slalom medal at the Calgary Olympics ?;Alberto Tomba;Max Julien;Markus Wasmeier;Ingemar Stenmark;Confirmed;Tomba became four years later in Albertville the first alpine skier to retain an Olympic title by winning the giant.;https://en.wikipedia.org/wiki/Alberto_Tomba
44;en;What Nordic people owe, among other things, the invention of sledding ?;Vikings;Celts;Romans;Scottish;Confirmed;It seems that the Vikings already used sleds with two skates at that time, much like the current sleds.;https://en.wikipedia.org/wiki/Sledding
45;en;Who in 1986 succeeded the crossing of North Pole by shooting his own sled ?;Jean-Louis Étienne;Louis Marot;Guy Bernardin;Henri Joutel;Confirmed;He headed with the sun and his position was followed by the National Center for Space Studies with an Argos beacon.;https://en.wikipedia.org/wiki/Jean-Louis_Étienne
46;en;In which discipline did Franck Piccard win a gold medal at the Calgary Olympics ?;Super Géant;Combined;Freestyle;Downhill;Confirmed;Born in 1964, Franck Piccard was one of four members of the top guns team trained and coached by Serge Guillaume.;https://en.wikipedia.org/wiki/Franck_Piccard
47;en;Which Austrian city crossed by the Inn is the capital of Tyrol ?;Innsbruck;Vienna;Graz;Salzburg;Confirmed;Innsbruck is the fifth largest city in Austria from the point of view of the population, after Vienna, Graz, Linz and Salzburg.;https://en.wikipedia.org/wiki/Innsbruck
48;en;What is the main economic activity of the Pyrenean and Alpine frontiers ?;Tourism;Lifting;Cheese;Charcuterie;Confirmed;In addition to the winter sports resorts, there are a number of spas, hotels and hikers.;https://en.wikipedia.org/wiki/Pyrenees
49;en;What does the word « ski » mean in Norwegian, where does its origin come from ?;Bûche;Concrete;Boot;Hoof;Confirmed;In Norwegian, the word « ski » would mean « piece of wood » because the skis of the time were cut in the wood with axes.;https://en.wikipedia.org/wiki/Skiing
50;en;What grindstones are you looking for at the fort des Rousses, in the Jura ?;Comté;Black brie;Emmental;Chaumes;Confirmed;The vaulted cellars of the Rousses fort, at a constant temperature of 8 degrees, contain more than 75 000 county wheels (Juraflore).;
51;en;Which station was drowned under a dam in 1952 and then rebuilt a little higher ?;Tignes;Val d'Isère;Les Arcs;Medley;Expert;Tignes is internationally renowned for its ski area, coupled with that of Val-d'Isère under the name Espace Killy.;https://en.wikipedia.org/wiki/Tignes
52;en;What name was the first snowboard brand ?;Winterstick;Burton;Santa Cruz;Plan-B;Expert;In 1965, the American Sherman Poppen invented the Snurfer by fixing two skis together, led by a rope fixed at the front of the craft.;
53;en;Which French writer published The other side in 1983 ?;Gay-Lussac;Gauvin;Genevoix;Gauthier;Expert;Bruno Gay-Lussac comes from the chemist Louis Joseph Gay-Lussac and Louis Hachette, founder of the editions of the same name.;
54;en;What is the name of a small wooden sledge with only one skate in the center ?;Paret;Bobsleigh;Skeleton;Kitesurf;Expert;Formerly, this means of travel was used by the children of the valley of Manigod (Haute-Savoie, canton of Thénes).;
55;en;Which photographer from Chamonix is famous for his collection of ski and mountain photos ?;Pierre Tairraz;René Tanguy;John Thomas;Marc Trivier;Expert;The vocation of the boy is part of a family tradition that accompanies with the generations the evolution of photography.;https://en.wikipedia.org/wiki/Chamonix
56;en;Which Catholic saint has become the patron Saint of skiers ?;Bernard de Menthon;Avit of Vienna;François de Sales;Maurice of Agaune;Expert;Due to the miracles obtained on the tomb of Bernard de Menthon, Richard, then Bishop of Novara, will canonize him in 1123.;https://en.wikipedia.org/wiki/Bernard_of_Menthon
57;en;Which village of Savoy is today famous for its devils carved in the wood ?;Bessans;Bonneval;Bramans;Modane;Expert;Today, the devil of Bessans appears on the village's postal flame and throne in the fountain of the town hall square.;https://en.wikipedia.org/wiki/Bessans
58;en;Who composed the original version of the popular song Étoile des neiges ?;Franz Winkler;Jakob Dont;Paul Pisk;Marcel Tyberg;Expert;Many performers will record this tube in French from 1950: Line Renaud, Patrice and Mario, or André Claveau.;https://en.wikipedia.org/wiki/Forever_and_Ever_(Franz_Winkler_and_Malia_Rosa_song)
59;en;In which year was the bicentennial of the ascent of Mont Blanc celebrated ?;1986;1966;2006;1946;Expert;The summit, the object of fascination in many cultural works, has for several centuries represented a goal.;https://en.wikipedia.org/wiki/Mont_Blanc
60;en;What is the oldest ski factory in France in the 1920s ?;Duret;Atomic;Dynastar;Nordica;Expert;A specialist in skiing and monoskiing, Duret now offers various handcrafted products: noble wood species, carbon, titanal.;
61;de;Welche Substanz wird häufig verwendet, um auf Straßen schnell Schnee zu schmelzen ?;Salz;Zucker;Pfeffer;Mehl;Newbie;In Frankreich werden Straßen in vier Prioritätsstufen eingeteilt, wobei Straßen der Stufe 1 bei Bedarf 24 Stunden am Tag behandelt werden.;https://de.wikipedia.org/wiki/Schnee
62;de;Welcher junge Künstler sang 1988 Jour de neige im Fernsehen ?;Elsa;Jakie Quarz;Lio;Patricia Kaas;Newbie;Die Produzenten haben die Single dieses rhythmischsten Titels des Club-Albums für Diskotheken begleitet.;
63;de;Welche Winterausrüstung wird hauptsächlich verwendet, um Schnee von unseren Straßen zu entfernen ?;Schneepflug;Grader;Spreader;Autoneige;Newbie;Eine Salzvorrichtung kann sich an der Rückseite oder auf der linken Seite des Pfluges befinden, um Eisbildung zu verhindern.;https://de.wikipedia.org/wiki/Schneepflug
64;de;Wie heißt der beste Freund von Sebastien im Fernsehen ?;Schön;Sidonie;Prunelle;Aglaé;Newbie;Diese Serie wurde von Cécile Aubry geschrieben und produziert und am 26.;
65;de;Wer hat den französischen Roman La neige en deuil geschrieben, der vielen Studenten angeboten wurde ?;Henri Troyat;Bernard Clavel;Jean Vautrin;Jean-Paul Sartre;Newbie;Diese Fiktion (und der Film) sind von einem echten Ereignis inspiriert: dem Unfall der Malabar Princess auf den Flanken des Mont Blanc im Jahr 1950.;
66;de;Welcher Hund aus Sibirien hat oft blaue Augen ?;Husky;Barzoï;Februar;Spaniel;Newbie;Der Siberian Husky ist kraftvoll, schnell und ausdauernd und hat eine straffe und gut entwickelte Muskulatur ohne unnötiges Gewicht.;https://de.wikipedia.org/wiki/Siberian_Husky
67;de;Welcher afrikanische General hat die Alpen mit Elefanten überquert ?;Hannibal;Hasdrubal;Didon;Hannon;Newbie;Die meisten der 27 Elefanten von Hannibal starben tatsächlich am Alpenübergang oder in der Nässe des Sumpflandes.;https://de.wikipedia.org/wiki/Hannibal
68;de;Was ist in Europa die erste Blume, die normalerweise am Ende des Winters wächst ?;Krokus;Akazie;Dahlie;Ficus;Newbie;Crocus sativus, aus dem Safran gewonnen wird, benötigt mit seiner großen violetten Blüte viel Wärme zum Blühen.;https://de.wikipedia.org/wiki/Krokusse
69;de;Welche Ausrüstung ist erforderlich, um einen Skiabstiegswettbewerb zu starten ?;Helm;Knieschützer;Brassard;Gläser;Newbie;Die Abfahrt ist die älteste Sportart des alpinen Skisports und wird heute Disziplinkönigin ihrer Kategorie genannt.;https://de.wikipedia.org/wiki/Abfahrt
70;de;Welche Station hätte Schneewittchen wohl geschätzt ?;Die sieben Laux;Sprecher;Autrans;Chamrousse;Newbie;Les Sept Laux ist eine Gruppe von drei alpinen Skigebieten, etwa 35 km von Grenoble und 50 km von Chambéry entfernt.;
71;de;Was ist die ursprüngliche Form des Eiskristallprismas ?;Hexagonale;Sphärisch;Kubisch;Linear;Bestätigt;Der Eiskristall resultiert aus der allmählichen Kristallisation des in der Luft enthaltenen Wasserdampfs, ohne die flüssige Phase zu durchlaufen.;
72;de;Wer hat den neuen Titel Les neiges du Kilimandjaro geschrieben ?;Hemingway;Mauriac;Camus;Steinbeck;Bestätigt;Die 1936 veröffentlichten Nachrichten wurden in Frankreich von Marcel Duhamel übersetzt und unter dem gleichen Titel von Henry King an den Film angepasst.;https://de.wikipedia.org/wiki/Schnee_auf_dem_Kilimandscharo
73;de;Welcher italienische Meister gewann bei den Olympischen Spielen in Calgary die Slalom- und Slalom-Medaille ?;Alberto Tomba;Max Julien;Markus Wasmeier;Ingemar Stenmark;Bestätigt;Tomba wurde vier Jahre später in Albertville der erste alpine Skifahrer, der mit dem Gewinn des Riesen einen olympischen Titel holte.;https://de.wikipedia.org/wiki/Alberto_Tomba
74;de;Welche nordischen Menschen sind unter anderem der Erfindung des Rodels schuldig ?;Wikinger;Kelten;Römer;Schottisch;Bestätigt;Es scheint, als hätten die Wikinger zu dieser Zeit bereits Schlitten mit zwei Schlittschuhen benutzt, ähnlich wie die aktuellen Schlitten.;https://de.wikipedia.org/wiki/Rodeln
75;de;Wem gelang es 1986, den Nordpol zu überqueren, indem er seinen eigenen Schlitten erschoss ?;Jean-Louis Étienne;Louis Marot;Guy Bernardin;Henri Joutel;Bestätigt;Er ging mit der Sonne voran und seine Position wurde vom National Center for Space Studies mit einem Argos-Leuchtfeuer verfolgt.;
76;de;In welcher Disziplin gewann Franck Piccard bei den Olympischen Spielen in Calgary eine Goldmedaille ?;Super Géant;Kombiniert;Freistil;Bergab;Bestätigt;Franck Piccard, Jahrgang 1964, war einer von vier Mitgliedern des von Serge Guillaume trainierten und trainierten Top-Gun-Teams.;https://de.wikipedia.org/wiki/Franck_Piccard
77;de;Welche österreichische Stadt, die der Inn durchquert, ist die Hauptstadt von Tirol ?;Innsbruck;Wien;Graz;Salzburg;Bestätigt;Innsbruck ist die bevölkerungsreichste Stadt Österreichs nach Wien, Graz, Linz und Salzburg.;https://de.wikipedia.org/wiki/Innsbruck
78;de;Was ist die Hauptwirtschaftsaktivität der Pyrenäen und der Alpengrenze ?;Tourismus;Heben;Käse;Charcuterie;Bestätigt;Neben den Wintersportorten gibt es eine Reihe von Spas, Hotels und Wanderern.;https://de.wikipedia.org/wiki/Pyrenäen
79;de;Was bedeutet das Wort « Ski » auf Norwegisch, woher kommt es ?;Bûche;Beton;Boot;Huf;Bestätigt;Das Wort « Ski » würde im Norwegischen « Stück Holz » bedeuten, da die Skier der Zeit mit Äxten in das Holz geschnitten wurden.;https://de.wikipedia.org/wiki/Skifahren
80;de;Welche Schleifsteine ? ?suchen Sie im Fort des Rousses im Jura ?;Comté;Schwarzer Brie;Emmental;Chaumes;Bestätigt;Die gewölbten Keller der Festung von Rousses enthalten bei einer konstanten Temperatur von 8 Grad mehr als 75.;
81;de;Welche Station wurde 1952 unter einem Damm ertränkt und dann etwas höher wieder aufgebaut ?;Tignes;Val d'Isère;Les Arcs;Medley;Expert;Tignes ist international bekannt für sein Skigebiet, verbunden mit dem von Val-d'Isère unter dem Namen Espace Killy.;https://de.wikipedia.org/wiki/Tignes
82;de;Welcher Name war die erste Snowboardmarke ?;Winterstick;Burton;Santa Cruz;Plan-B;Expert;1965 erfand der Amerikaner Sherman Poppen den Snurfer, indem er zwei Skier zusammenfügte, die von einem an der Vorderseite des Schiffes befestigten Seil geführt wurden.;
83;de;Welcher französische Schriftsteller veröffentlichte 1983 Die andere Seite ?;Gay-Lussac;Gauvin;Genevoix;Gauthier;Expert;Bruno Gay-Lussac stammt von den Chemikern Louis Joseph Gay-Lussac und Louis Hachette, Gründer der gleichnamigen Editionen.;
84;de;Wie heißt ein kleiner Holzschlitten mit nur einem Skate in der Mitte ?;Paret;Bobfahren;Skelett;Kitesurf;Expert;Früher wurde dieses Reisemittel von den Kindern des Manigod-Tals (Haute-Savoie, Kanton Thénes) genutzt.;
85;de;Welcher Fotograf aus Chamonix ist berühmt für seine Sammlung von Ski- und Bergfotos ?;Pierre Tairraz;René Tanguy;John Thomas;Marc Trivier;Expert;Die Berufung des Jungen ist Teil einer Familientradition, die die Generationsentwicklung der Fotografie begleitet.;https://de.wikipedia.org/wiki/Chamonix-Mont-Blanc
86;de;Welcher katholische Heilige wurde zum Schutzpatron der Skifahrer ?;Bernard de Menthon;Avit von Wien;François de Sales;Maurice von Agaune;Expert;Aufgrund der Wunder am Grab von Bernard de Menthon wird Richard, der damalige Bischof von Novara, ihn im Jahre 1123 heiligen.;https://de.wikipedia.org/wiki/Bernhard_von_Menthon
87;de;Welches Dorf von Savoyen ist heute für seine im Holz geschnitzten Teufel berühmt ?;Bessans;Bonneval;Bramans;Modane;Expert;Heute taucht der Teufel von Bessans auf der Postflamme des Dorfes auf und thront im Brunnen des Rathausplatzes.;https://de.wikipedia.org/wiki/Bessans
88;de;Wer hat die Originalversion des beliebten Songs Étoile des neiges komponiert ?;Franz Winkler;Jakob Dont;Paul Pisk;Marcel Tyberg;Expert;Viele Künstler werden diese Tube ab 1950 auf Französisch aufnehmen: Line Renaud, Patrice und Mario oder André Claveau.;
89;de;In welchem Jahr wurde das 200-jährige Bestehen des Mont Blanc gefeiert ?;1986;1966;2006;1946;Expert;Der Gipfel, der in vielen kulturellen Werken fasziniert ist, ist seit mehreren Jahrhunderten ein Ziel.;https://de.wikipedia.org/wiki/Mont_Blanc
90;de;Was ist die älteste Skifabrik Frankreichs in den 1920er Jahren ?;Duret;Atomic;Dynastar;Nordica;Expert;Als Spezialist für Skifahren und Monoski bietet Duret jetzt verschiedene handgefertigte Produkte an: Edelholzarten, Kohlenstoff, Titanal.;
91;es;¿Qué sustancia se usa a menudo para derretir rápidamente la nieve en las carreteras ?;Sal;Azucar;Pimiento;Harina;Novato;En Francia, las carreteras se clasifican en cuatro niveles de prioridad, y las carreteras de nivel 1 se tratan las 24 horas del día, si es necesario.;https://es.wikipedia.org/wiki/Nieve
92;es;¿Qué joven artista cantó Jour de neige en la televisión en 1988 ?;Elsa;Jakie cuarzo;Lio;Patricia Kaas;Novato;Los productores han acompañado el single de este título más rítmico del álbum de la versión del club destinado a las discotecas.;
93;es;¿Qué equipo de invierno se usa principalmente para limpiar la nieve de nuestras carreteras ?;Arado de nieve;Graduador;Esparcidor;Autoneige;Novato;Un dispositivo de salado puede estar ubicado en la parte posterior o en el lado izquierdo del arado para evitar la formación de hielo.;https://es.wikipedia.org/wiki/Quitanieves
94;es;¿Cuál es el nombre del mejor amigo de Sebastien en la televisión ?;Hermosa;Sidonie;Prunelle;Aglaé;Novato;Esta serie fue escrita y producida por Cécile Aubry y emitida el 26 de septiembre de 1965 en el primer canal de ORTF.;
95;es;¿Quién escribió la novela francesa La neige en deuil ofrecida a muchos estudiantes ?;Henri Troyat;Bernard Clavel;Jean vautrin;Jean-Paul Sartre;Novato;Esta ficción (y la película) está inspirada en un evento real: el accidente de la Princesa Malabar en los flancos del Mont Blanc en 1950.;
96;es;¿Qué perro de Siberia a menudo tiene ojos azules ?;Husky;Barzoí;Febrero;Spaniel;Novato;El Husky siberiano, poderoso, rápido y duradero, tiene una musculatura firme y bien desarrollada sin peso innecesario.;https://es.wikipedia.org/wiki/Husky_siberiano
97;es;¿Qué general africano cruzó los Alpes con elefantes ?;Hannibal;Hasdrubal;Didon;Hannon;Novato;La mayoría de los 27 elefantes de Aníbal murieron en el cruce de los Alpes o en la humedad de las marismas.;https://es.wikipedia.org/wiki/Aníbal
98;es;En Europa, ¿cuál es la primera flor que suele crecer al final del invierno ?;Crocus;Acacia;Dalia;Ficus;Novato;Con su gran flor púrpura, Crocus sativus, de la cual se extrae el azafrán, necesita mucho calor para florecer.;https://es.wikipedia.org/wiki/Crocus
99;es;¿Qué equipo se requiere para iniciar una competición de descenso de esquí ?;Casco;Rodilleras;Brassard;Gafas;Novato;El descenso es el deporte más antiguo de esquí alpino, ahora llamado la reina de la disciplina de su categoría.;https://es.wikipedia.org/wiki/Descenso_(esquí)
100;es;¿Qué estación blanca como la nieve probablemente habría apreciado ?;Los siete Laux;Ponente;Autrans;Chamrousse;Novato;Les Sept Laux es un grupo de tres estaciones de esquí alpino ubicadas a unos 35 km de Grenoble y 50 km de Chambéry.;https://es.wikipedia.org/wiki/Les_Sept_Laux
101;es;¿Cuál es la forma inicial del prisma de cristal de hielo ?;Hexagonal;Esférica;Cubic;Lineal;Confirmado;El cristal de hielo es el resultado de la cristalización gradual del vapor de agua contenido en el aire sin pasar por la fase líquida.;https://es.wikipedia.org/wiki/Cristales_de_hielo
