1;fr;Quelle est la seule équipe à avoir battu l'Espagne durant l'Euro 2008 ?;Italie;Grèce;Allemagne;France;Débutant;Le champion sortant, la Grèce, a remis son titre en jeu face à quinze autres nations, dont les deux pays organisateurs.;https://fr.wikipedia.org/wiki/Championnat_d'Europe_de_football_2008
9;en;Which Canadian performed the anthem titled « Força » during Euro 2004 ?;Nelly Furtado;Shania Twain;Carly Rae Jepsen;Celine Dion;Débutant;This twelfth edition, organized by Portugal between June 12 and July 4, 2004, was contested by sixteen nations.;https://en.wikipedia.org/wiki/UEFA_Euro_2004
10;en;In what year did the UEFA Cup become the Europa League ?;2009;2007;2011;2013;Débutant;Since 2015, the winner of the competition has automatically qualified for the UEFA Champions League.;https://en.wikipedia.org/wiki/UEFA_Europa_League
11;en;Which player with the big nose finished top scorer in La Liga in 2002-2003 ?;Roy Makaay;Lucas Toni;Cristiano Ronaldo;Lionel Messi;Confirmé;In 2003, Bayern Munich made one of the biggest transfers in its history by buying it for the sum of 20 million euros.;https://en.wikipedia.org/wiki/Roy_Makaay
12;en;What is the nationality of Santiago Munez, star of the film « Goal » ?;Mexican;Spanish;Italian;Portuguese;Confirmé;« Goal! » will be extended into a trilogy with a film in 2005, 2007 and finally in 2009 with a film released on DVD only.;https://en.wikipedia.org/wiki/Goal!_(film)
13;en;Who directed the film « Looking for Eric », with Éric Cantona ?;Ken Loach;Peter Lord;Alan Parker;Jack Rosenthal;Confirmé;The title of the film plays on the first name of the main character (Eric Bishop) and his idol, footballer Eric Cantona.;https://en.wikipedia.org/wiki/Looking_for_Eric
14;en;Which animal was Zakumi mascot supposed to represent in 2010 ?;Leopard;Bear;Dolphin;Turtle;Confirmé;Its name comes from ZA, the international abbreviation for South Africa, and kumi, a word which means ten in Africa.;https://en.wikipedia.org/wiki/Zakumi
15;en;In what year did famous referee Pierluigi Collina retire ?;2005;2002;2008;1999;Confirmé;Euro 2004 will be his last major tournament as he reaches the retirement age set at 45 for international referees.;https://en.wikipedia.org/wiki/Pierluigi_Collina
16;en;Which French goalkeeper became a Porsche driver in 2008 ?;Fabien Barthez;Rudy Riou;Jean Castaneda;Roland Amar;Confirmé;He has 87 caps for the French team, but is preceded by another goalkeeper, Hugo Lloris, who has passed the hundred.;https://en.wikipedia.org/wiki/Fabien_Barthez
17;en;Who did Pep Guardiola succeed in 2008 at the head of Barça ?;Frank Rijkaard;Mané;Hector Cuper;Juande Ramos;Confirmé;Of Surinamese origin, Frank Rijkaard was one of the best European midfielders of his time, playing as a defensive midfielder.;https://en.wikipedia.org/wiki/Frank_Rijkaard
18;en;After Zizou, who was the second player to score twice in the first selection ?;Bafé Gomis;Jérémy Toulalan;Florent Malouda;François Clerc;Confirmé;On May 27, 2008, Gomis replaced Djibril Cissé at half-time for France-Ecuador and scored his first two goals with the Blues.;
19;en;What name was given to the football used at the 2010 World Cup ?;Jabulani;Brazuca;Europass;Tango 12;Confirmé;The goalkeeper of the France team, Hugo Lloris, will describe it as a disaster, favoring random trajectories.;https://en.wikipedia.org/wiki/Adidas_Jabulani
20;en;What number did Lionel Messi wear on his football shirt when he debuted ?;30;20;10;7;Confirmé;It is the addition of the numbers of Deco and Ronaldinho, his friends who came to pick him up every morning to go to training.;https://en.wikipedia.org/wiki/Lionel_Messi
21;en;Which Ukrainian has tampered with his passport to play ASSE in Greece ?;Maksym Levytsky;Artem Dovbyk;Bohdan Butko;Denys Holaydo;Expert;Licensed from the club, after taking legal action against the Saint-Etienne club, he was dismissed on September 27, 2006.;https://en.wikipedia.org/wiki/Maksym_Levytskyi
22;en;Who was killed during a Cameroon-Colombia match in 2003 ?;Marc-Vivien Foé;Bill Tchato;Timothée Atouba;Modest M'Bami;Expert;This defensive midfielder, selected 64 times for the Cameroon team, died at the age of 28 of a heart attack.;
23;en;Who was voted best hope in Ligue 1 at the end of the 2002-2003 season ?;Lionel Mathis;Sidney Govou;Jérémy Toulalan;Hatem Ben Arfa;Expert;During the 2006-2007 season, he became an essential part of his team, thanks to Jean Fernandez who relied heavily on him.;https://en.wikipedia.org/wiki/Lionel_Mathis
24;en;From what year did Mourinho become A Special One ?;2004;2006;2008;2002;Expert;This nickname was given during a press conference, in reference to the consecutive European titles obtained with FC Porto.;
25;en;Which former red-haired PSG football player had Igor as his first name ?;Igor Yanovski;Igor Akinfeïev;Igor Chalimov;Igor Denissov;Expert;This Russian footballer, defender of Paris Saint Germain from 1998 to 2001, is now retired from professional football.;https://en.wikipedia.org/wiki/Igor_Yanovsky
26;en;Who was voted the best air football player of the 2000s ?;Koji Nakata;Naohiro Takahara;Seiichiro Maki;Yoichi Doi;Expert;According to a survey by France Football magazine, Koji Nakata is one of the worst recruits in the history of Olympique de Marseille.;
27;en;Which football team revived the fashion of the marcel in 2002 ?;Cameroon;Algeria;Greece;Bolivia;Expert;Les Lions Indomptables is the selection of Cameroonian players representing the country in international competitions.;
28;en;Who is the only player to have moved from Bayern Munich to Olympique Lyonnais ?;Giovane Élber;Thomas Linke;Diego Contento;Hans Nowak;Expert;After a satisfactory first season (10 goals in 27 games), Élber was injured at the start of his second season in Lyon.;
29;en;According to Zinedine Zidane, which midfielder was the best in the world ?;Paul Scholes;Wayne Rooney;Frank Lampard;Paul Robinson;Expert;With 700 appearances, he is the third-most played player for Manchester United, behind Ryan Giggs and Bobby Charlton.;https://en.wikipedia.org/wiki/Paul_Scholes
30;en;After playing for Juventus, where did David Trezeguet sign ?;Allicante;Baniyas;River Plate;Pune City;Expert;Trezegol has played three World Cups and won the competition in 1998 as well as the European Championship 2000.;https://en.wikipedia.org/wiki/David_Trezeguet
1;de;Welches ist das einzige Team, das Spanien bei der Euro 2008 geschlagen hat ?;Italien;Griechenland;Deutschland;Frankreich;Débutant;Der scheidende Meister Griechenland setzte seinen Titel gegen fünfzehn andere Nationen, darunter die beiden Gastgeberländer, aufs Spiel.;https://de.wikipedia.org/wiki/Fußball-Europameisterschaft_2008
2;de;Welches Folterinstrument hat die WM 2010 fast ruiniert ?;Vuvuzela;Oporo;Behandeln;Sodina;Débutant;Dieses Horn war Gegenstand von Kontroversen nach dem unaufhörlichen Summen, das während der Spiele und ihrer Ausstrahlung erzeugt wurde.;https://de.wikipedia.org/wiki/Vuvuzela
3;de;Welcher Verein hat die meisten Spieler zur Weltmeisterschaft 2002 geschickt ?;Inter Mailand;FC Arsenal;Bayern München;Real Madrid;Débutant;Es wurden 14 Inter Mailand-Spieler ausgewählt, 11 Arsenal FC-Spieler, 10 Bayern München- und Real Madrid-Spieler.;
4;de;Mit welchem anderen Land hat Belgien die Euro 2000 organisiert ?;Niederlande;Deutschland;Luxemburg;Schweiz;Débutant;Alle Teams außer Belgien und den Niederlanden mussten sich in der Qualifikation bewerben, um am Finale teilnehmen zu können.;https://de.wikipedia.org/wiki/Fußball-Europameisterschaft_2000
5;de;Was Stadt hat das WM-Finale 2002 gespielt ?;Yokohama;Seoul;Osaka;Kobe;Débutant;Im Jahr 2018 hat das Nissan Stadium mit 72.327 Sitzplätzen die größte Anzahl an Sitzplätzen in einem Stadion in Japan.;https://de.wikipedia.org/wiki/Nissan-Stadion
6;de;Welches dieser Länder gehörte bei der Euro 2008 nicht zur französischen Gruppe ?;Deutschland;Italien;Niederlande;Rumänien;Débutant;Vor dem Turnier wurde Gruppe C als Todesgruppe bezeichnet, was bedeutet, dass eine große Auswahl in der ersten Runde eliminiert werden würde.;https://de.wikipedia.org/wiki/Fußball-Europameisterschaft_2008
7;de;Wie viele Tore erzielte Thierry Henry in der Saison 2003/2004 ?;39;29;49;59;Débutant;Thierry Henry wird in England zum besten französischen Spieler des Jahres gewählt und gewinnt den europäischen Goldenen Schuh.;https://de.wikipedia.org/wiki/Thierry_Henry
8;de;An welcher Krankheit leidet Ronaldo mit dem Spitznamen Gronaldo Ende der 2000er Jahre ?;Hypothyreose;Rachitis;Diabetes;Bronchiolitis;Débutant;Zu den Symptomen gehören Schläfrigkeit, Frösteln, Gewichtszunahme, blasse Haut und Muskelsteifheit.;
9;de;Welcher Kanadier hat die Hymne mit dem Titel « Força » während der Euro 2004 aufgeführt ?;Nelly Furtado;Shania Twain;Carly Rae Jepsen;Celine Dion;Débutant;Diese zwölfte Ausgabe, die vom 12. Juni bis 4. Juli 2004 von Portugal organisiert wurde, wurde von 16 Nationen bestritten.;https://de.wikipedia.org/wiki/Fußball-Europameisterschaft_2004
10;de;In welchem Jahr wurde der UEFA-Pokal zur Europa League ?;2009;2007;2011;2013;Débutant;Seit 2015 hat sich der Gewinner des Wettbewerbs automatisch für die UEFA Champions League qualifiziert.;https://de.wikipedia.org/wiki/UEFA_Europa_League
11;de;Welcher Spieler mit der großen Nase wurde 2002-2003 Torschützenkönig in der Liga ?;Roy Makaay;Lucas Toni;Cristiano Ronaldo;Lionel Messi;Confirmé;Im Jahr 2003 hat der FC Bayern München einen der größten Transfers seiner Geschichte getätigt, indem er ihn für 20 Millionen Euro gekauft hat.;https://de.wikipedia.org/wiki/Roy_Makaay
12;de;Was ist die Nationalität von Santiago Munez, Star des Films « Goal » ?;Mexikaner;Spanisch;Italienisch;Portugiesisch;Confirmé;« Goal! » wird 2005, 2007 und schließlich 2009 mit einem Film, der nur auf DVD veröffentlicht wird, zu einer Trilogie mit einem Film erweitert.;https://de.wikipedia.org/wiki/Goal!
13;de;Wer hat den Film « Looking for Eric » mit Éric Cantona gedreht ?;Ken Loach;Peter Lord;Alan Parker;Jack Rosenthal;Confirmé;Der Titel des Films spielt mit dem Vornamen der Hauptfigur (Eric Bishop) und seinem Idol, dem Fußballer Eric Cantona.;https://de.wikipedia.org/wiki/Looking_for_Eric
14;de;Welches Tier sollte das Zakumi-Maskottchen 2010 darstellen ?;Leopard;Bär;Delphin;Schildkröte;Confirmé;Sein Name stammt von ZA, der internationalen Abkürzung für Südafrika, und Kumi, ein Wort, das in Afrika zehn bedeutet.;https://de.wikipedia.org/wiki/Zakumi
15;de;In welchem Jahr ging der berühmte Schiedsrichter Pierluigi Collina in den Ruhestand ?;2005;2002;2008;1999;Confirmé;Die Euro 2004 wird sein letztes großes Turnier sein, seit er das für internationale Schiedsrichter festgelegte Rentenalter von 45 Jahren erreicht hat.;https://de.wikipedia.org/wiki/Pierluigi_Collina
16;de;Welcher französische Torhüter wurde 2008 Porsche-Fahrer ?;Fabien Barthez;Rudy Riou;Jean Castaneda;Roland Amar;Confirmé;Er hat 87 Länderspiele für die französische Mannschaft, aber ein weiterer Torhüter, Hugo Lloris, hat die Hundert überholt.;https://de.wikipedia.org/wiki/Fabien_Barthez
17;de;Wem gelang Pep Guardiola 2008 an der Spitze von Barça ?;Frank Rijkaard;Mané;Hector Cuper;Juande Ramos;Confirmé;Frank Rijkaard, surinamischer Herkunft, war einer der besten europäischen Mittelfeldspieler seiner Zeit und spielte als defensiver Mittelfeldspieler.;https://de.wikipedia.org/wiki/Frank_Rijkaard
18;de;Wer war nach Zizou der zweite Spieler, der in der ersten Auswahl zweimal getroffen hat ?;Bafé Gomis;Jérémy Toulalan;Florent Malouda;François Clerc;Confirmé;Am 27. Mai 2008 ersetzte Gomis zur Halbzeit für Frankreich-Ecuador Djibril Cissé und erzielte seine ersten beiden Tore mit dem Blues.;
19;de;Wie wurde der bei der Weltmeisterschaft 2010 verwendete Fußball benannt ?;Jabulani;Brazuca;Europass;Tango 12;Confirmé;Der Torhüter der französischen Mannschaft, Hugo Lloris, wird es als Katastrophe qualifizieren und zufällige Flugbahnen bevorzugen.;https://de.wikipedia.org/wiki/Jabulani
20;de;Welche Nummer trug Lionel Messi bei seinem Debüt auf seinem Fußballtrikot ?;30;20;10;7;Confirmé;Es ist die Hinzufügung der Anzahl von Deco und Ronaldinho, seinen Freunden, die ihn jeden Morgen abholten, um zum Training zu gehen.;https://de.wikipedia.org/wiki/Lionel_Messi
21;de;Welcher Ukrainer hat seinen Pass manipuliert, um ASSE in Griechenland zu spielen ?;Maksym Levytsky;Artem Dovbyk;Bohdan Butko;Denys Holaydo;Expert;Nachdem er rechtliche Schritte gegen den Saint-Etienne-Club eingeleitet hatte, wurde er vom Club lizenziert und am 27.;
22;de;Wer wurde 2003 bei einem Spiel zwischen Kamerun und Kolumbien getötet ?;Marc-Vivien Foé;Bill Tchato;Timothée Atouba;Bescheidene M'Bami;Expert;Dieser defensive Mittelfeldspieler, der 64 Mal für das kamerunische Team ausgewählt wurde, starb im Alter von 28 Jahren an einem Herzinfarkt.;
23;de;Wer wurde am Ende der Saison 2002-2003 zur besten Hoffnung in der Ligue 1 gewählt ?;Lionel Mathis;Sidney Govou;Jérémy Toulalan;Hatem Ben Arfa;Expert;In der Saison 2006-2007 wurde er dank Jean Fernandez, der sich stark auf ihn verlassen hatte, ein wesentlicher Bestandteil seines Teams.;https://de.wikipedia.org/wiki/Lionel_Mathis
24;de;Ab welchem Jahr wurde Mourinho ein besonderer ?;2004;2006;2008;2002;Expert;Dieser Spitzname wurde während einer Pressekonferenz in Bezug auf die aufeinanderfolgenden europäischen Titel vergeben, die mit dem FC Porto erhalten wurden.;
25;de;Welcher ehemalige rothaarige PSG-Fußballspieler hatte Igor als Vornamen ?;Igor Yanovski;Igor Akinfeïev;Igor Chalimov;Igor Denissov;Expert;Der russische Fußballspieler, der von 1998 bis 2001 Verteidiger von Paris Saint Germain war, ist jetzt aus dem Profifußball ausgeschieden.;
26;de;Wer wurde in den 2000er Jahren zum besten Air-Football-Spieler gewählt ?;Koji Nakata;Naohiro Takahara;Seiichiro Maki;Yoichi Doi;Expert;Laut einer Umfrage des französischen Fußballmagazins ist Koji Nakata einer der schlechtesten Rekruten in der Geschichte von Olympique de Marseille.;
27;de;Welche Fußballmannschaft hat die Mode des Marcel im Jahr 2002 wiederbelebt ?;Kamerun;Algerien;Griechenland;Bolivien;Expert;Les Lions Indomptables ist die Auswahl kamerunischer Spieler, die das Land bei internationalen Wettbewerben vertreten.;
28;de;Wer ist der einzige Spieler, der von Bayern München zu Olympique Lyonnais gewechselt ist ?;Giovane Élber;Thomas Linke;Diego Contento;Hans Nowak;Expert;Nach einer zufriedenstellenden ersten Saison (10 Tore in 27 Spielen) wurde Élber zu Beginn seiner zweiten Saison in Lyon verletzt.;
29;de;Welcher Mittelfeldspieler war laut Zinedine Zidane der beste der Welt ?;Paul Scholes;Wayne Rooney;Frank Lampard;Paul Robinson;Expert;Mit 700 Einsätzen ist er nach Ryan Giggs und Bobby Charlton der am dritthäufigsten gespielte Spieler für Manchester United.;https://de.wikipedia.org/wiki/Paul_Scholes
30;de;Wo hat David Trezeguet nach seinem Spiel bei Juventus unterschrieben ?;Allicante;Baniyas;Flussplatte;Pune City;Expert;Trezegol hat drei Weltmeisterschaften bestritten und den Wettbewerb 1998 sowie die Europameisterschaft 2000 gewonnen.;https://de.wikipedia.org/wiki/David_Trezeguet
1;es;¿Cuál es el único equipo que ha ganado a España durante la Euro 2008 ?;Italia;Grecia;Alemania;Francia;Débutant;El campeón saliente, Grecia, puso su título en juego contra otras quince naciones, incluidos los dos países anfitriones.;https://es.wikipedia.org/wiki/Eurocopa_2008
2;es;¿Qué instrumento de tortura casi arruinó el Mundial de 2010 ?;Vuvuzela;Oporo;Tratar;Sodina;Débutant;Esta bocina fue objeto de controversia a raíz del incesante zumbido que se generaba durante los partidos y su retransmisión.;https://es.wikipedia.org/wiki/Vuvuzela
3;es;¿Qué club envió más jugadores al Mundial de 2002 ?;Inter de Milán;Arsenal FC;Bayern de Múnich;Real Madrid;Débutant;Se seleccionaron 14 jugadores del Inter de Milán, 11 jugadores del Arsenal FC, 10 jugadores del Bayern de Múnich y del Real Madrid.;
4;es;¿Con qué otro país organizó Bélgica la Euro 2000 ?;Holanda;Alemania;Luxemburgo;Suiza;Débutant;Todos los equipos, excepto Bélgica y Holanda, tuvieron que competir en la clasificación para participar en la fase final.;https://es.wikipedia.org/wiki/Eurocopa_2000
5;es;¿En qué ciudad ha jugado la final de la Copa del Mundo en 2002 ?;Yokohama;Seoul;Osaka;Kobe;Débutant;En 2018, el Estadio Nissan tiene la mayor cantidad de asientos que se ofrecen en un estadio en Japón con 72,327 asientos.;https://es.wikipedia.org/wiki/Estadio_Internacional_de_Yokohama
6;es;¿Cuál de estos países no formó parte del grupo de Francia en la Eurocopa 2008 ?;Alemania;Italia ","Italie;Holanda;Rumania;Débutant;Antes del torneo, el Grupo C se llamaba grupo de la muerte, lo que significa que una gran selección sería eliminada en la primera ronda.;https://es.wikipedia.org/wiki/Eurocopa_2008
7;es;¿Cuántos goles marcó Thierry Henry durante la temporada 2003-2004 ?;39;29;49;59;Débutant;Thierry Henry será elegido jugador del año en Inglaterra, mejor jugador francés del año y gana la Bota de Oro europea.;https://es.wikipedia.org/wiki/Thierry_Henry
