1;fr;L'humoriste Florence Foresti est née en 1973 dans une famille de quelle origine ?;Italienne;Espagnole;Allemande;Grecque;Débutant;Son père est chef d'entreprise d'une société de maintenance industrielle et sa mère est employée de bureau.;https://fr.wikipedia.org/wiki/Florence_Foresti
27;de;Wen hat sie während der Präsentation des César du Cinema 2009 geküsst ?;Sean Penn;Tom Cruise;Jean Reno;Ryan Reynolds;Expert;Ella spielte zuerst einen Sketch, der darin bestand, so zu tun, als würde sie Sean Penn küssen, der schließlich das Spiel spielte.;
28;de;Zusammen mit welcher berühmten Internetnutzerin trat sie 2017 auf ?;Cyprien;Norman;Herr V;GuiHome;Expert;In Cypriens Skizze « Die Erfindung des menschlichen Körpers », die auf YouTube ausgestrahlt wurde, konnten wir Florence Foresti sehen.;https://de.wikipedia.org/wiki/Cyprien_Iov
29;de;In welchem \u200b\u200bJahr erhielt sie den Sacem Grand Prize für Humor ?;2010;2008;2006;2012;Expert;Vor ihr wurden Franck Dubosc (2006), Alexandre Astier (2007), Muriel Robin (2008) und Anne Roumanoff (2009) ausgezeichnet.;
30;de;Wer hat den Dokumentarfilm « La folle histoire de Florence Foresti » gedreht ?;Aurélie Condou;Alice Diop;Stéphanie Mercurio;Marion Stalens;Expert;Aurélie Condou ist Regisseurin und Leiterin der Dokumentarfilmabteilung bei AH! Produktionen in der Region Paris.;
1;es;La humorista Florence Foresti nació en 1973 en una familia ¿de qué origen ?;Italiano;Español;Alemán;Griego;Débutant;Su padre es empresario de una empresa de mantenimiento industrial y su madre es oficinista.;https://es.wikipedia.org/wiki/Florence_Foresti
2;es;¿Qué tonta tonta tiene 24 años y 12 meses ?;Brigitte;Kelly;Noémie;Vera;Débutant;Brigitte es uno de los muchos personajes interpretados por Florence Foresti en el programa « En un tout probado ».;https://es.wikipedia.org/wiki/Florence_Foresti
3;es;¿Qué profesión ejercía en el departamento audiovisual de EDF en Lyon ?;Diseñador gráfico;Contador;Periodista;Ingeniero de sonido;Débutant;A los veinte años, Florence Foresti se matriculó en un curso de teatro clásico en Lyon, que abandonó después de solo dos días.;https://es.wikipedia.org/wiki/Florence_Foresti
4;es;¿En qué programa interpretó personajes extravagantes ?;« Intentamos todo »;« 36 velas »;« Sacha Show »;« Paris Last »;Débutant;Creó una galería de personajes ficticios, delirantes y coloridos, que rápidamente se popularizarían por sí mismos.;https://es.wikipedia.org/wiki/Florence_Foresti
5;es;¿Qué programa de Florence Forest trata sobre la maternidad ?;« Mother Fucker »;« Toute entière »;« C'est dimanche »;« Baby Boom »;Débutant;El programa fue coronado como el mejor espectáculo individual en los Crystal Globes 2010. El DVD fue lanzado en noviembre del mismo año.;https://es.wikipedia.org/wiki/Florence_Foresti
6;es;¿A quién parodió durante los 10 años de « Hello Earthlings ! » ?;Thierry Ardisson;Antoine de Caunes;Thierry Beccaro;Julien Courbet;Débutant;Los créditos del espectáculo y los jingles son interpretados en directo por el grupo Les Gréements de Fortune, presente en el plató.;https://es.wikipedia.org/wiki/Florence_Foresti
7;es;¿Qué espectáculo ofreció Florence Foresti en 2012 ?;« Foresti Party »;« Mother Fucker »;« Madame Foresti »;« C'est pas drôle »;Débutant;Su espectáculo cuenta con varios invitados, interludios en forma de sketches y canciones de televisión y coreografías.;https://es.wikipedia.org/wiki/Florence_Foresti
8;es;¿En qué ocasión fue maestra de ceremonia ?;César;Oscar;Moliere;Premio de Música NRJ;Débutant;Por primera vez en la historia de los Césares, el tiempo de uso de las palabras de los nominados ahora está programado en 2 minutos 30.;
9;es;¿En qué película belga de Olivier Van Hoofstadt filmó ?;« Dikkenek »;« Go Fast »;« Sketté »;« Parabellum »;Débutant;La película está bien calificada por algunos críticos, pero sigue siendo bastante mal calificada y solo se recomienda para los fanáticos del género.;
10;es;¿Qué estudiante de secundaria revolucionario y rebelde es súper venerado ?;Clotilde;Lucile;Valerie;Barbara;Débutant;Apodada Clo, de 16 años y medio, cursa su último año en la escuela secundaria Jean-Luc Lahaye (Émile Zola en el primer boceto).;https://es.wikipedia.org/wiki/Florence_Foresti
